step,time,dt,kinetic_energy,elastic_energy,total_energy,normalized_total_energy,width,height,max_speed,rms_linear_mode,rms_bilinear_mode,rms_quadratic_mode,max_abs_coeff,particle_count,total_mass,stage_after_advect_particle_kinetic_energy,stage_after_advect_grid_residual_rms,stage_after_advect_grid_residual_energy_per_mass,stage_after_advect_grid_residual_energy_fraction,center_of_mass_x,center_of_mass_y,total_momentum_x,total_momentum_y,min_deformation_determinant,max_deformation_determinant,invalid_count,out_of_bounds_count
78302,0.78301999999907124,1.0000000000000001e-05,0.15362748815532354,42.221721721557778,42.3753492097131,0.004286113804922307,12.982417287097796,12.982417287097796,0.11398912882387795,0,0,0,0,576,144,0.16022345423102513,0.0067171214803674007,2.2559860491006573e-05,0.020275557821893588,32.000000000000014,32.000000000000057,-3.3383018571697676e-14,8.3485302004859818e-14,0.97168328072097787,1.0128058093107788,0,0
79968,0.79967999999899542,1.0000000000000001e-05,0.12274527017521659,40.907536607941559,41.030281878116774,0.0041500650934421061,12.98498001064933,12.98498001064933,0.10371020556143708,0,0,0,0,576,144,0.12867180614959303,0.0065508867997400889,2.145705893150447e-05,0.024013158582078416,32.000000000000014,32.00000000000005,-3.3084646133829665e-14,8.783598848260965e-14,0.97241497053859438,1.0130245577563648,0,0
81634,0.8163399999989196,1.0000000000000001e-05,0.097796241267982073,39.708720961587922,39.8065172028559,0.0040262857083412608,12.987310980565461,12.987310980565461,0.09430273624382661,0,0,0,0,576,144,0.10315651668646789,0.0063948054787900709,2.0446768555781754e-05,0.028542401067622219,32.000000000000021,32.000000000000014,-3.2258917759264705e-14,8.7409246507519356e-14,0.97311566742560562,1.0132097304784968,0,0
83300,0.83299999999884378,1.0000000000000001e-05,0.077683971408797861,38.608460353359334,38.686144324768129,0.0039129640307860505,12.989429831949913,12.989429831949913,0.08569170734721307,0,0,0,0,576,144,0.08256364233984996,0.0062479681285152648,1.9518552867471268e-05,0.034042485690159871,32,32.000000000000028,-3.2531269344993063e-14,8.7449145147466822e-14,0.97378713718800558,1.0133644170915248,0,0
84966,0.84965999999876796,1.0000000000000001e-05,0.061508667033381197,37.592741843345152,37.654250510378532,0.0038085916915474769,12.991354507567944,12.991354507567944,0.077808388981712995,0,0,0,0,576,144,0.065978895505454854,0.0061095561584808833,1.8663338226815845e-05,0.040733035678030646,31.999999999999975,31.99999999999995,-3.306556417559392e-14,8.647249583049188e-14,0.97443102947608717,1.0134914409973994,0,0
86632,0.86631999999869214,1.0000000000000001e-05,0.04853287462819459,36.649873862574246,36.69840673720244,0.0037119115398091635,12.993101400173622,12.993101400173622,0.0705898544616647,0,0,0,0,576,144,0.05265283166860639,0.0059788330986441139,1.7873222610721187e-05,0.048881398669950983,32.000000000000014,32.000000000000014,-3.310893226249334e-14,8.5726564735821853e-14,0.97504888577345461,1.0135933811621745,0,0
88298,0.88297999999861632,1.0000000000000001e-05,0.038152979313493623,35.770088234180371,35.808241213493865,0.0036218745062274161,12.994685483858174,12.994685483858174,0.063978528649918084,0,0,0,0,576,144,0.041971917864094654,0.0058551364296804019,1.7141311305085284e-05,0.058809531550738307,32.000000000000007,32.000000000000007,-3.2330041421779754e-14,8.6139428923104333e-14,0.9756421468323021,1.0136725923116296,0,0
89964,0.8996399999985405,1.0000000000000001e-05,0.029875558109295798,34.945210507136423,34.975086065245719,0.0035376038665950247,12.996120435085132,12.996120435085132,0.057921763778933058,0,0,0,0,576,144,0.033434528510477284,0.0057378701164871298,1.6461576736838016e-05,0.070898773083967637,32.000000000000036,32.000000000000028,-3.2467084576381922e-14,8.5979834363314467e-14,0.97621215959874208,1.0137312236277436,0,0
91630,0.91629999999846468,1.0000000000000001e-05,0.023297792531690655,34.168387048933845,34.191684841465538,0.0034583656570543798,12.997418744043173,12.997418744043173,0.052371441917102669,0,0,0,0,576,144,0.026631061187492519,0.0056264977828726472,1.5828738650335407e-05,0.085589468234679958,32.000000000000028,32.000000000000014,-3.2846989017620842e-14,8.577687171662518e-14,0.97676018366591988,1.0137712360261377,0,0
93296,0.93295999999838886,1.0000000000000001e-05,0.018091273438421648,33.433859199003834,33.451950472442256,0.0033835441924487397,12.998591816958935,12.998591816958935,0.047283605065816713,0,0,0,0,576,144,0.021227495577933977,0.0055205365591844309,1.523816195064594e-05,0.10337042882583941,31.999999999999986,32.000000000000028,-3.2265856653168612e-14,8.4560830559965439e-14,0.97728739728703129,1.0137944180909195,0,0
94962,0.94961999999831304,1.0000000000000001e-05,0.013988626846522863,32.736776430188165,32.750765057034691,0.0033126218155282525,12.999650070008126,12.999650070008126,0.042618111536497062,0,0,0,0,576,144,0.016951815515784802,0.005419551500774865,1.4685769234775547e-05,0.12475069515201857,32.000000000000043,32.00000000000005,-3.2500911684163469e-14,8.5434263830119761e-14,0.97779490297862337,1.0138024007501076,0,0
