step,time,dt,kinetic_energy,elastic_energy,total_energy,normalized_total_energy,width,height,max_speed,rms_linear_mode,rms_bilinear_mode,rms_quadratic_mode,max_abs_coeff,particle_count,total_mass,stage_after_advect_particle_kinetic_energy,stage_after_advect_grid_residual_rms,stage_after_advect_grid_residual_energy_per_mass,stage_after_advect_grid_residual_energy_fraction,center_of_mass_x,center_of_mass_y,total_momentum_x,total_momentum_y,min_deformation_determinant,max_deformation_determinant,invalid_count,out_of_bounds_count
84966,0.84965999999876796,1.0000000000000001e-05,0.69367090592897951,6843.0093635780777,6843.7030344840068,0.69221588966084613,11.723810991437514,11.723810991437514,0.17374663829398113,0,0,0,0,576,144,0.6784686917858811,2.268429007749955e-08,2.5728850816007227e-16,5.4607597408029434e-14,31.999999999999993,31.999999999999975,4.1529280014884762e-14,3.5898367611864046e-14,0.83856512459057075,0.86576102655406562,0,0
86632,0.86631999999869214,1.0000000000000001e-05,0.6901016664363574,6792.5220828506426,6793.2121845170786,0.68710892221157471,11.727898757680521,11.727898757680521,0.17325093753169671,0,0,0,0,576,144,0.67499713420393481,2.2536017534955996e-08,2.5393604316792203e-16,5.4173252541660106e-14,32.000000000000071,32.000000000000064,5.4924814696377666e-14,4.6788961594046441e-14,0.83909655602550215,0.86671791801860221,0,0
88298,0.88297999999861632,1.0000000000000001e-05,0.686541073948572,6742.3594515479963,6743.0459926219446,0.68203479275583845,11.731974845682284,11.731974845682284,0.17275531153708543,0,0,0,0,576,144,0.67153373302720121,2.2388557428021713e-08,2.5062375185391314e-16,5.3742378814271561e-14,32.000000000000007,31.999999999999993,6.5999289367013603e-14,4.5782821977979893e-14,0.83962683193724463,0.86766987161964615,0,0
89964,0.8996399999985405,1.0000000000000001e-05,0.68298919269856062,6692.5198375835234,6693.2028267762216,0.67699333622045688,11.736039257306448,11.736039257306448,0.17225976900096493,0,0,0,0,576,144,0.66807855408069372,2.2241905342185473e-08,2.4735117662536936e-16,5.3314942107388312e-14,32.000000000000007,32.000000000000021,6.4472732708154012e-14,6.1013694097056259e-14,0.84015595060716119,0.86861690419488646,0,0
91630,0.91629999999846468,1.0000000000000001e-05,0.6794460863260503,6643.0016141618053,6643.681060248131,0.67198438806737515,11.740091994622436,11.740091994622436,0.17176431859651711,0,0,0,0,576,144,0.66463166258765105,2.2096056923730576e-08,2.4411786578837097e-16,5.2890908833035907e-14,32.000000000000014,32.000000000000036,6.6512767515902738e-14,6.0416949221320237e-14,0.84068391034249224,0.8695590325272321,0,0
93296,0.93295999999838886,1.0000000000000001e-05,0.67591181787143229,6593.8031597505305,6594.4790715684021,0.66700778429082197,11.744133059902556,11.744133059902556,0.17126896897877869,0,0,0,0,576,144,0.66119312316373979,2.195100789467753e-08,2.4092337379609764e-16,5.2470246001022196e-14,32.000000000000036,32.000000000000071,6.7189309671533692e-14,7.514475153236333e-14,0.84121070947636267,0.87049627334574109,0,0
94962,0.94961999999831304,1.0000000000000001e-05,0.67238644976962714,6544.9228580525605,6545.5952445023304,0.66206336141448374,11.748162455623365,11.748162455623365,0.17077372878417199,0,0,0,0,576,144,0.65776299981123387,2.1806753994536279e-08,2.3776725988911201e-16,5.2052920936273261e-14,32.000000000000028,32.000000000000014,8.4873080785641264e-14,8.0838113980519211e-14,0.8417363463678289,0.87142864332651127,0,0
96628,0.96627999999823722,1.0000000000000001e-05,0.66887004384437432,6496.3590979822957,6497.0279680261401,0.65715095648911359,11.752180184464457,11.752180184464457,0.1702786066300355,0,0,0,0,576,144,0.65434135591360065,2.1663291049020136e-08,2.3464908953727795e-16,5.1638901603795245e-14,32.000000000000036,31.999999999999993,7.4596578913954659e-14,8.2118339905790094e-14,0.84226081940198505,0.87235615909361819,0,0
98294,0.9829399999981614,1.0000000000000001e-05,0.66536266130232813,6448.1102736391385,6448.775636300441,0.65227040708984618,11.756186249308424,11.756186249308424,0.16978361111413215,0,0,0,0,576,144,0.65092825422990597,2.1520614919522894e-08,2.315684332571957e-16,5.1228156363308354e-14,32,32,8.0165041271840209e-14,8.9973167805013077e-14,0.84278412699000016,0.87327883722005295,0,0
99960,0.99959999999808558,1.0000000000000001e-05,0.66186436272742399,6400.1747842836539,6400.836648646381,0.64742155131378643,11.760180653240145,11.760180653240145,0.16928875081416309,0,0,0,0,576,144,0.64752375688946628,2.137872150762169e-08,2.2852486665022313e-16,5.0820653987524209e-14,32.000000000000028,32.000000000000028,8.651065974696337e-14,8.4487972173974413e-14,0.84330626756917226,0.87419669422851709,0,0
101626,1.0162599999981903,1.0000000000000001e-05,0.65837520807538508,6352.5510343149626,6353.2094095230377,0.64260422777772208,11.764163399546188,11.764163399546188,0.16879403428730219,0,0,0,0,576,144,0.64412792538663577,2.1237606794898144e-08,2.2551797118735191e-16,5.0416363847966207e-14,32.000000000000028,32.000000000000085,9.6565117013724944e-14,8.6351065187173504e-14,0.84382723960292283,0.87510974659233665,0,0
103292,1.0329199999982994,1.0000000000000001e-05,0.65489525666836634,6305.237433248727,6305.8923285053952,0.63781827561589644,11.768134491714815,11.768134491714815,0.16829947006972207,0,0,0,0,576,144,0.64074082057572923,2.1097266779068177e-08,2.2254733277358685e-16,5.001525560764374e-14,32.000000000000078,32.000000000000043,9.8417801686068174e-14,9.4212831980300393e-14,0.84434704158088369,0.87601801073629426,0,0
104958,1.0495799999984086,1.0000000000000001e-05,0.65142456718971464,6258.2323956959535,6258.8838202631432,0.63306353447786379,11.772093933434718,11.772093933434718,0.16780506667609577,0,0,0,0,576,144,0.63736250266604533,2.0957697519597602e-08,2.1961254266147371e-16,4.9617299434655519e-14,31.999999999999993,32,9.0115415130043175e-14,1.0560302632356411e-13,0.84486567201894158,0.87692150303751082,0,0
106624,1.0662399999985177,1.0000000000000001e-05,0.64796319767891974,6211.5343413432911,6212.1823045409701,0.62833984452649649,11.776041728595303,11.776041728595303,0.1673108325991437,0,0,0,0,576,144,0.63399303121708317,2.0818895119620205e-08,2.1671319700087303e-16,4.9222465912864471e-14,32,31.999999999999993,1.0224113222712106e-13,1.0447892551113114e-13,0.84538312945925831,0.87782023982617963,0,0
